"Svc","Vsl","Voy","Dir","Facility","Berth.LTA","LTD","Berth.ETA.ATA","ETD.ATD","Arr..Diff.","Dep..Diff","X","portTime","LportTime","arrDiff","depDiff","SeaT","PSeaT"
"SSX","OEU",33,"W","YAT",2011-02-05 04:00:00,2011-02-05 20:00:00,2011-02-05 06:42:00,2011-02-05 21:35:00,"3","2",NA,14.8833333333333,16,2.7,1.58333333333333,11.0833333333333,7
"SSX","OEU",34,"E","SKZ",2011-02-06 03:00:00,2011-02-06 17:00:00,2011-02-06 08:40:00,2011-02-06 19:25:00,"6","2",NA,10.75,14,5.66666666666667,2.41666666666667,2.48333333333333,5
"SSX","OEU",34,"E","HKG",2011-02-06 22:00:00,2011-02-07 10:00:00,2011-02-06 21:54:00,2011-02-07 13:06:00,"0","3",NA,15.2,12,-0.1,3.1,20.8833333333333,23
"SSX","OEU",34,"E","KHH",2011-02-08 09:00:00,2011-02-08 21:00:00,2011-02-08 09:59:00,2011-02-08 17:29:00,"1","-4",NA,7.5,12,0.983333333333333,-3.51666666666667,324.516666666667,324
"SSX","OEU",34,"E","LGB",2011-02-22 09:00:00,2011-02-26 08:00:00,2011-02-22 06:00:00,2011-02-26 09:55:00,"-3","2",NA,99.9166666666667,95,-3,1.91666666666667,367.133333333333,370
"SSX","OEU",34,"W","KHH",2011-03-13 18:00:00,2011-03-14 09:00:00,2011-03-13 17:03:00,2011-03-14 06:03:00,"-1","-3",NA,13,15,-0.95,-2.95,73.8666666666667,59
"SSX","OEU",34,"W","ZIA",2011-03-16 20:00:00,2011-03-17 14:00:00,2011-03-17 07:55:00,2011-03-17 19:48:00,"12","6",NA,11.8833333333333,18,11.9166666666667,5.8,15.6166666666667,18
"SSX","OEU",34,"W","HKG",2011-03-18 08:00:00,2011-03-18 21:00:00,2011-03-18 11:25:00,2011-03-18 23:24:00,"3","2",NA,11.9833333333333,13,3.41666666666667,2.4,4.8,7
"SSX","OEU",34,"W","YAT",2011-03-19 04:00:00,2011-03-19 20:00:00,2011-03-19 04:12:00,2011-03-20 00:15:00,"0","4",NA,20.05,16,0.2,4.25,36.9166666666667,7
"SSX","OEU",35,"E","SKZ",2011-03-20 03:00:00,2011-03-20 17:00:00,2011-03-21 13:10:00,2011-03-22 02:40:00,"34","34",NA,13.5,14,34.1666666666667,33.6666666666667,2.73333333333333,5
"SSX","OEU",35,"E","HKG",2011-03-20 22:00:00,2011-03-21 10:00:00,2011-03-22 05:24:00,2011-03-22 14:36:00,"31","29",NA,9.2,12,31.4,28.6,19.6833333333333,23
"SSX","OEU",35,"E","KHH",2011-03-22 09:00:00,2011-03-22 21:00:00,2011-03-23 10:17:00,2011-03-23 18:14:00,"25","21",NA,7.95,12,25.2833333333333,21.2333333333333,299.933333333333,324
"SSX","OEU",35,"E","LGB",2011-04-05 09:00:00,2011-04-09 08:00:00,2011-04-05 06:10:00,2011-04-09 08:55:00,"-3","1",NA,98.75,95,-2.83333333333333,0.916666666666667,369.75,370
"SSX","OEU",35,"W","KHH",2011-04-24 18:00:00,2011-04-25 09:00:00,2011-04-24 18:40:00,2011-04-25 11:45:00,"1","3",NA,17.0833333333333,15,0.666666666666667,2.75,50.8833333333333,59
"SSX","OEU",35,"W","ZIA",2011-04-27 20:00:00,2011-04-28 14:00:00,2011-04-27 14:38:00,2011-04-28 05:24:00,"-5","-9",NA,14.7666666666667,18,-5.36666666666667,-8.6,26.7666666666667,18
"SSX","OEU",35,"W","HKG",2011-04-29 08:00:00,2011-04-29 21:00:00,2011-04-29 08:10:00,2011-04-29 21:36:00,"0","1",NA,13.4333333333333,13,0.166666666666667,0.6,5.15,7
"SSX","OEU",35,"W","YAT",2011-04-30 04:00:00,NA,2011-04-30 02:45:00,NA,"-1","N/A",NA,NA,NA,-1.25,NA,NA,NA
"SSX","ONB",62,"W","YAT",2011-01-01 04:00:00,2011-01-01 20:00:00,2011-01-01 04:35:00,2011-01-01 22:20:00,"1","2",NA,17.75,16,0.583333333333333,2.33333333333333,9.25,7
"SSX","ONB",63,"E","SKZ",2011-01-02 03:00:00,2011-01-02 17:00:00,2011-01-02 07:35:00,2011-01-02 18:10:00,"5","1",NA,10.5833333333333,14,4.58333333333333,1.16666666666667,2.83333333333333,5
"SSX","ONB",63,"E","HKG",2011-01-02 22:00:00,2011-01-03 10:00:00,2011-01-02 21:00:00,2011-01-03 09:12:00,"-1","-1",NA,12.2,12,-1,-0.8,32.3,23
"SSX","ONB",63,"E","KHH",2011-01-04 09:00:00,2011-01-04 21:00:00,2011-01-04 17:30:00,2011-01-05 02:40:00,"9","6",NA,9.16666666666667,12,8.5,5.66666666666667,315.583333333333,324
"SSX","ONB",63,"E","LGB",2011-01-18 09:00:00,2011-01-22 08:00:00,2011-01-18 06:15:00,2011-01-22 08:40:00,"-3","1",NA,98.4166666666667,95,-2.75,0.666666666666667,368.083333333333,370
"SSX","ONB",63,"W","KHH",2011-02-06 18:00:00,2011-02-07 09:00:00,2011-02-06 16:45:00,2011-02-07 06:45:00,"-1","-2",NA,14,15,-1.25,-2.25,56.25,59
"SSX","ONB",63,"W","ZIA",2011-02-09 20:00:00,2011-02-10 14:00:00,2011-02-09 15:00:00,2011-02-10 06:30:00,"-5","-8",NA,15.5,18,-5,-7.5,22.6666666666667,18
"SSX","ONB",63,"W","HKG",2011-02-11 08:00:00,2011-02-11 21:00:00,2011-02-11 05:10:00,2011-02-11 14:36:00,"-3","-6",NA,9.43333333333333,13,-2.83333333333333,-6.4,4.56666666666667,7
"SSX","ONB",63,"W","YAT",2011-02-12 04:00:00,2011-02-12 20:00:00,2011-02-11 19:10:00,2011-02-12 03:05:00,"-9","-17",NA,7.91666666666667,16,-8.83333333333333,-16.9166666666667,15.1666666666667,-67
"SSX","ONB",63,"W","SKZ",2011-02-10 01:00:00,2011-02-10 14:00:00,2011-02-12 18:15:00,2011-02-13 07:15:00,"65","65",NA,13,13,65.25,65.25,309,374
"SSX","ONB",66,"E","YAT",2011-02-26 04:00:00,2011-02-26 20:00:00,2011-02-26 04:15:00,2011-02-26 15:10:00,"0","-5",NA,10.9166666666667,16,0.25,-4.83333333333333,20.4166666666667,7
"SSX","ONB",66,"E","SKZ",2011-02-27 03:00:00,2011-02-27 17:00:00,2011-02-27 11:35:00,2011-02-27 20:40:00,"9","4",NA,9.08333333333333,14,8.58333333333333,3.66666666666667,2.93333333333333,5
"SSX","ONB",66,"E","HKG",2011-02-27 22:00:00,2011-02-28 10:00:00,2011-02-27 23:36:00,2011-02-28 11:36:00,"2","2",NA,12,12,1.6,1.6,25.2,23
"SSX","ONB",66,"E","KHH",2011-03-01 09:00:00,2011-03-01 21:00:00,2011-03-01 12:48:00,2011-03-01 23:01:00,"4","2",NA,10.2166666666667,12,3.8,2.01666666666667,319.4,324
"SSX","ONB",66,"E","LGB",2011-03-15 09:00:00,2011-03-19 08:00:00,2011-03-15 06:25:00,2011-03-19 08:50:00,"-3","1",NA,98.4166666666667,95,-2.58333333333333,0.833333333333333,367.65,370
"SSX","ONB",66,"W","KHH",2011-04-03 18:00:00,2011-04-04 09:00:00,2011-04-03 16:29:00,2011-04-04 06:11:00,"-2","-3",NA,13.7,15,-1.51666666666667,-2.81666666666667,56.4833333333333,59
"SSX","ONB",66,"W","ZIA",2011-04-06 20:00:00,2011-04-07 14:00:00,2011-04-06 14:40:00,2011-04-07 06:37:00,"-5","-7",NA,15.95,18,-5.33333333333333,-7.38333333333333,24.4666666666667,18
"SSX","ONB",66,"W","HKG",2011-04-08 08:00:00,2011-04-08 21:00:00,2011-04-08 07:05:00,2011-04-08 15:06:00,"-1","-6",NA,8.01666666666667,13,-0.916666666666667,-5.9,12.8166666666667,7
"SSX","ONB",66,"W","YAT",2011-04-09 04:00:00,2011-04-09 20:00:00,2011-04-09 03:55:00,2011-04-09 18:00:00,"0","-2",NA,14.0833333333333,16,-0.0833333333333333,-2,10.6666666666667,7
"SSX","ONB",67,"E","SKZ",2011-04-10 03:00:00,2011-04-10 17:00:00,2011-04-10 04:40:00,2011-04-10 19:20:00,"2","2",NA,14.6666666666667,14,1.66666666666667,2.33333333333333,3.56666666666667,5
"SSX","ONB",67,"E","HKG",2011-04-10 22:00:00,2011-04-11 10:00:00,2011-04-10 22:54:00,2011-04-11 08:18:00,"1","-2",NA,9.4,12,0.9,-1.7,28.4,23
"SSX","ONB",67,"E","KHH",2011-04-12 09:00:00,2011-04-12 21:00:00,2011-04-12 12:42:00,2011-04-12 21:45:00,"4","1",NA,9.05,12,3.7,0.75,320.583333333333,324
"SSX","ONB",67,"E","LGB",2011-04-26 09:00:00,2011-04-30 08:00:00,2011-04-26 06:20:00,2011-04-30 08:55:00,"-3","1",NA,98.5833333333333,95,-2.66666666666667,0.916666666666667,368.483333333333,370
"SSX","ONB",67,"W","KHH",2011-05-15 18:00:00,2011-05-16 09:00:00,2011-05-15 17:24:00,2011-05-16 05:38:00,"-1","-3",NA,12.2333333333333,15,-0.6,-3.36666666666667,56.8833333333333,59
"SSX","ONB",67,"W","ZIA",2011-05-18 20:00:00,2011-05-19 14:00:00,2011-05-18 14:31:00,2011-05-19 02:55:00,"-5","-11",NA,12.4,18,-5.48333333333333,-11.0833333333333,27.8333333333333,18
"SSX","ONB",67,"W","HKG",2011-05-20 08:00:00,2011-05-20 21:00:00,2011-05-20 06:45:00,2011-05-20 16:42:00,"-1","-4",NA,9.95,13,-1.25,-4.3,10.9666666666667,7
"SSX","ONB",67,"W","YAT",2011-05-21 04:00:00,2011-05-21 20:00:00,2011-05-21 03:40:00,2011-05-21 18:45:00,"0","-1",NA,15.0833333333333,16,-0.333333333333333,-1.25,9.58333333333333,6
"SSX","ONB",68,"E","SKZ",2011-05-22 02:00:00,2011-05-22 17:00:00,2011-05-22 04:20:00,2011-05-22 19:20:00,"2","2",NA,15,15,2.33333333333333,2.33333333333333,2.66666666666667,5
"SSX","ONB",68,"E","HKG",2011-05-22 22:00:00,2011-05-23 10:00:00,2011-05-22 22:00:00,2011-05-23 08:40:00,"0","-1",NA,10.6666666666667,12,0,-1.33333333333333,347.583333333333,349
"SSX","ONB",68,"E","LGB",2011-06-06 23:00:00,2011-06-11 08:00:00,2011-06-06 20:15:00,2011-06-10 18:30:00,"-3","-14",NA,94.25,105,-2.75,-13.5,382.55,370
"SSX","ONB",68,"W","KHH",2011-06-26 18:00:00,2011-06-27 09:00:00,2011-06-26 17:03:00,2011-06-27 06:20:00,"-1","-3",NA,13.2833333333333,15,-0.95,-2.66666666666667,34.5666666666667,30
"SSX","ONB",68,"W","FUQ",2011-06-28 15:00:00,2011-06-29 08:00:00,2011-06-28 16:54:00,2011-06-29 06:06:00,"2","-2",NA,13.2,17,1.9,-1.9,16.0833333333333,12
"SSX","ONB",68,"W","ZIA",2011-06-29 20:00:00,2011-06-30 14:00:00,2011-06-29 22:11:00,2011-06-30 12:09:00,"2","-2",NA,13.9666666666667,18,2.18333333333333,-1.85,20.85,18
"SSX","ONB",68,"W","HKG",2011-07-01 08:00:00,2011-07-01 21:00:00,2011-07-01 09:00:00,2011-07-01 17:36:00,"1","-3",NA,8.6,13,1,-3.4,10.8166666666667,7
"SSX","ONB",68,"W","YAT",2011-07-02 04:00:00,2011-07-02 20:00:00,2011-07-02 04:25:00,2011-07-03 04:00:00,"0","8",NA,23.5833333333333,16,0.416666666666667,8,8.91666666666667,6
"SSX","ONB",69,"E","SKZ",2011-07-03 02:00:00,2011-07-03 17:00:00,2011-07-03 12:55:00,2011-07-03 23:30:00,"11","7",NA,10.5833333333333,15,10.9166666666667,6.5,3.41666666666667,5
"SSX","ONB",69,"E","HKG",2011-07-03 22:00:00,2011-07-04 10:00:00,2011-07-04 02:55:00,2011-07-04 15:36:00,"5","6",NA,12.6833333333333,12,4.91666666666667,5.6,340.816666666667,349
"SSX","ONB",69,"E","LGB",2011-07-18 23:00:00,2011-07-23 08:00:00,2011-07-18 20:25:00,2011-07-22 18:35:00,"-3","-13",NA,94.1666666666667,105,-2.58333333333333,-13.4166666666667,382.416666666667,370
"SSX","ONB",69,"W","KHH",2011-08-07 18:00:00,2011-08-08 09:00:00,2011-08-07 17:00:00,2011-08-08 06:00:00,"-1","-3",NA,13,15,-1,-3,36.4,34
"SSX","ONB",69,"W","FUQ",2011-08-09 19:00:00,2011-08-10 08:00:00,2011-08-09 18:24:00,2011-08-10 02:46:00,"-1","-5",NA,8.36666666666667,13,-0.6,-5.23333333333333,12.45,12
"SSX","ONB",69,"W","ZIA",2011-08-10 20:00:00,2011-08-11 14:00:00,2011-08-10 15:13:00,2011-08-11 05:58:00,"-5","-8",NA,14.75,18,-4.78333333333333,-8.03333333333333,25.0333333333333,18
"SSX","ONB",69,"W","HKG",2011-08-12 08:00:00,2011-08-12 21:00:00,2011-08-12 07:00:00,2011-08-12 20:11:00,"-1","-1",NA,13.1833333333333,13,-1,-0.816666666666667,5.9,7
"SSX","ONB",69,"W","YAT",2011-08-13 04:00:00,2011-08-13 20:00:00,2011-08-13 02:05:00,2011-08-14 04:10:00,"-2","8",NA,26.0833333333333,16,-1.91666666666667,8.16666666666667,8.25,6
"SSX","ONB",70,"E","SKZ",2011-08-14 02:00:00,2011-08-14 17:00:00,2011-08-14 12:25:00,2011-08-15 00:40:00,"10","8",NA,12.25,15,10.4166666666667,7.66666666666667,3.2,5
"SSX","ONB",70,"E","HKG",2011-08-14 22:00:00,2011-08-15 10:00:00,2011-08-15 03:52:00,2011-08-15 18:12:00,"6","8",NA,14.3333333333333,12,5.86666666666667,8.2,338.05,349
"SSX","ONB",70,"E","LGB",2011-08-29 23:00:00,2011-09-03 08:00:00,2011-08-29 20:15:00,2011-09-02 18:50:00,"-3","-13",NA,94.5833333333333,105,-2.75,-13.1666666666667,381.5,370
"SSX","ONB",70,"W","KHH",2011-09-18 18:00:00,2011-09-19 09:00:00,2011-09-18 16:20:00,2011-09-19 07:30:00,"-2","-2",NA,15.1666666666667,15,-1.66666666666667,-1.5,34.8833333333333,34
"SSX","ONB",70,"W","FUQ",2011-09-20 19:00:00,2011-09-21 08:00:00,2011-09-20 18:23:00,2011-09-21 05:25:00,"-1","-3",NA,11.0333333333333,13,-0.616666666666667,-2.58333333333333,15.0833333333333,12
"SSX","ONB",70,"W","ZIA",2011-09-21 20:00:00,2011-09-22 14:00:00,2011-09-21 20:30:00,2011-09-22 04:42:00,"1","-9",NA,8.2,18,0.5,-9.3,26.5833333333333,18
"SSX","ONB",70,"W","HKG",2011-09-23 08:00:00,2011-09-23 21:00:00,2011-09-23 07:17:00,2011-09-23 18:05:00,"-1","-3",NA,10.8,13,-0.716666666666667,-2.91666666666667,9.91666666666667,7
"SSX","ONB",70,"W","YAT",2011-09-24 04:00:00,2011-09-24 20:00:00,2011-09-24 04:00:00,2011-09-25 00:40:00,"0","5",NA,20.6666666666667,16,0,4.66666666666667,9.66666666666667,6
"SSX","ONB",71,"E","SKZ",2011-09-25 02:00:00,2011-09-25 17:00:00,2011-09-25 10:20:00,2011-09-25 21:15:00,"8","4",NA,10.9166666666667,15,8.33333333333333,4.25,2.58333333333333,5
"SSX","ONB",71,"E","HKG",2011-09-25 22:00:00,2011-09-26 10:00:00,2011-09-25 23:50:00,2011-09-26 12:48:00,"2","3",NA,12.9666666666667,12,1.83333333333333,2.8,NA,NA
"SSX","OQD",47,"E","YAT",2011-04-30 04:00:00,2011-04-30 20:00:00,2011-04-30 05:21:00,2011-04-30 19:00:00,"1","-1",NA,13.65,16,1.35,-1,12.5833333333333,7
"SSX","OQD",47,"E","SKZ",2011-05-01 03:00:00,2011-05-01 17:00:00,2011-05-01 07:35:00,2011-05-01 19:20:00,"5","2",NA,11.75,14,4.58333333333333,2.33333333333333,2.56666666666667,5
"SSX","OQD",47,"E","HKG",2011-05-01 22:00:00,2011-05-02 10:00:00,2011-05-01 21:54:00,2011-05-02 14:00:00,"0","4",NA,16.1,12,-0.1,4,30.4,23
"SSX","OQD",47,"E","KHH",2011-05-03 09:00:00,2011-05-03 21:00:00,2011-05-03 20:24:00,2011-05-04 08:35:00,"11","12",NA,12.1833333333333,12,11.4,11.5833333333333,309.583333333333,324
"SSX","OQD",47,"E","LGB",2011-05-17 09:00:00,2011-05-21 08:00:00,2011-05-17 06:10:00,2011-05-20 19:10:00,"-3","-13",NA,85,95,-2.83333333333333,-12.8333333333333,381.833333333333,370
"SSX","OQD",47,"W","KHH",2011-06-05 18:00:00,2011-06-06 09:00:00,2011-06-05 17:00:00,2011-06-06 05:50:00,"-1","-3",NA,12.8333333333333,15,-1,-3.16666666666667,56.6833333333333,59
"SSX","OQD",47,"W","ZIA",2011-06-08 20:00:00,2011-06-09 14:00:00,2011-06-08 14:31:00,2011-06-09 03:04:00,"-5","-11",NA,12.55,18,-5.48333333333333,-10.9333333333333,28.0666666666667,18
"SSX","OQD",47,"W","HKG",2011-06-10 08:00:00,2011-06-10 21:00:00,2011-06-10 07:08:00,2011-06-10 16:18:00,"-1","-5",NA,9.16666666666667,13,-0.866666666666667,-4.7,11.3666666666667,7
"SSX","OQD",47,"W","YAT",2011-06-11 04:00:00,2011-06-11 20:00:00,2011-06-11 03:40:00,2011-06-11 16:25:00,"0","-4",NA,12.75,16,-0.333333333333333,-3.58333333333333,11,6
"SSX","OQD",48,"E","SKZ",2011-06-12 02:00:00,2011-06-12 17:00:00,2011-06-12 03:25:00,2011-06-12 18:40:00,"1","2",NA,15.25,15,1.41666666666667,1.66666666666667,4.93333333333333,5
"SSX","OQD",48,"E","HKG",2011-06-12 22:00:00,2011-06-13 10:00:00,2011-06-12 23:36:00,2011-06-13 11:06:00,"2","1",NA,11.5,12,1.6,1.1,345.15,349
"SSX","OQD",48,"E","LGB",2011-06-27 23:00:00,2011-07-02 08:00:00,2011-06-27 20:15:00,2011-07-01 18:45:00,"-3","-13",NA,94.5,105,-2.75,-13.25,382.083333333333,370
"SSX","OQD",48,"W","KHH",2011-07-17 18:00:00,2011-07-18 09:00:00,2011-07-17 16:50:00,2011-07-18 02:18:00,"-1","-7",NA,9.46666666666667,15,-1.16666666666667,-6.7,41.3,34
"SSX","OQD",48,"W","FUQ",2011-07-19 19:00:00,2011-07-20 08:00:00,2011-07-19 19:36:00,2011-07-20 03:35:00,"1","-4",NA,7.98333333333333,13,0.6,-4.41666666666667,14.6,12
"SSX","OQD",48,"W","ZIA",2011-07-20 20:00:00,2011-07-21 14:00:00,2011-07-20 18:11:00,2011-07-21 10:24:00,"-2","-4",NA,16.2166666666667,18,-1.81666666666667,-3.6,20.1,18
"SSX","OQD",48,"W","HKG",2011-07-22 08:00:00,2011-07-22 21:00:00,2011-07-22 06:30:00,2011-07-22 16:37:00,"-2","-4",NA,10.1166666666667,13,-1.5,-4.38333333333333,11.2166666666667,7
"SSX","OQD",48,"W","YAT",2011-07-23 04:00:00,2011-07-23 20:00:00,2011-07-23 03:50:00,2011-07-23 20:40:00,"0","1",NA,16.8333333333333,16,-0.166666666666667,0.666666666666667,12.3333333333333,6
"SSX","OQD",49,"E","SKZ",2011-07-24 02:00:00,2011-07-24 17:00:00,2011-07-24 09:00:00,2011-07-24 21:20:00,"7","4",NA,12.3333333333333,15,7,4.33333333333333,2.41666666666667,5
"SSX","OQD",49,"E","HKG",2011-07-24 22:00:00,2011-07-25 10:00:00,2011-07-24 23:45:00,2011-07-25 10:36:00,"2","1",NA,10.85,12,1.75,0.6,345.566666666667,349
"SSX","OQD",49,"E","LGB",2011-08-08 23:00:00,2011-08-13 08:00:00,2011-08-08 20:10:00,2011-08-12 18:50:00,"-3","-13",NA,94.6666666666667,105,-2.83333333333333,-13.1666666666667,434.466666666667,370
"SSX","OQD",49,"W","KHH",2011-08-28 18:00:00,2011-08-29 09:00:00,2011-08-30 21:18:00,2011-08-31 08:03:00,"51","47",NA,10.75,15,51.3,47.05,24.2333333333333,34
"SSX","OQD",49,"W","FUQ",2011-08-30 19:00:00,2011-08-31 08:00:00,2011-09-01 08:17:00,2011-09-01 20:31:00,"37","37",NA,12.2333333333333,13,37.2833333333333,36.5166666666667,9.75,12
"SSX","OQD",49,"W","ZIA",2011-08-31 20:00:00,2011-09-01 14:00:00,2011-09-02 06:16:00,2011-09-02 20:09:00,"34","30",NA,13.8833333333333,18,34.2666666666667,30.15,16.5166666666667,18
"SSX","OQD",49,"W","HKG",2011-09-02 08:00:00,2011-09-02 21:00:00,2011-09-03 12:40:00,2011-09-03 21:08:00,"29","24",NA,8.46666666666667,13,28.6666666666667,24.1333333333333,8.11666666666667,7
"SSX","OQD",49,"W","YAT",2011-09-03 04:00:00,2011-09-03 20:00:00,2011-09-04 05:15:00,2011-09-04 21:55:00,"25","26",NA,16.6666666666667,16,25.25,25.9166666666667,9.83333333333333,6
"SSX","OQD",50,"E","SKZ",2011-09-04 02:00:00,2011-09-04 17:00:00,2011-09-05 07:45:00,2011-09-05 18:45:00,"30","26",NA,11,15,29.75,25.75,3,5
"SSX","OQD",50,"E","HKG",2011-09-04 22:00:00,2011-09-05 10:00:00,2011-09-05 21:45:00,2011-09-06 09:06:00,"24","23",NA,11.35,12,23.75,23.1,333.066666666667,349
"SSX","OQD",50,"E","LGB",2011-09-19 23:00:00,2011-09-24 08:00:00,2011-09-20 06:10:00,2011-09-24 08:30:00,"7","0",NA,98.3333333333333,105,7.16666666666667,0.5,NA,NA
"SSX","OSH",90,"E","YAT",NA,2011-02-12 20:00:00,NA,2011-02-12 10:35:00,"N/A","-9",NA,NA,NA,NA,-9.41666666666667,18.3333333333333,7
"SSX","OSH",90,"E","SKZ",2011-02-13 03:00:00,2011-02-13 17:00:00,2011-02-13 04:55:00,2011-02-13 16:20:00,"2","-1",NA,11.4166666666667,14,1.91666666666667,-0.666666666666667,2.36666666666667,5
"SSX","OSH",90,"E","HKG",2011-02-13 22:00:00,2011-02-14 10:00:00,2011-02-13 18:42:00,2011-02-14 07:12:00,"-3","-3",NA,12.5,12,-3.3,-2.8,24.7166666666667,23
"SSX","OSH",90,"E","KHH",2011-02-15 09:00:00,2011-02-15 21:00:00,2011-02-15 07:55:00,2011-02-15 14:54:00,"-1","-6",NA,6.98333333333333,12,-1.08333333333333,-6.1,316.85,324
"SSX","OSH",90,"E","LGB",2011-03-01 09:00:00,2011-03-05 08:00:00,2011-02-28 19:45:00,2011-03-03 09:00:00,"-13","-47",NA,61.25,95,-13.25,-47,NA,NA
"SSX","OTJ",57,"W","KHH",2011-01-16 18:00:00,2011-01-17 09:00:00,2011-01-16 16:50:00,2011-01-17 07:35:00,"-1","-1",NA,14.75,15,-1.16666666666667,-1.41666666666667,55.5833333333333,59
"SSX","OTJ",57,"W","ZIA",2011-01-19 20:00:00,2011-01-20 14:00:00,2011-01-19 15:10:00,2011-01-20 07:30:00,"-5","-7",NA,16.3333333333333,18,-4.83333333333333,-6.5,24.6,18
"SSX","OTJ",57,"W","HKG",2011-01-21 08:00:00,2011-01-21 21:00:00,2011-01-21 08:06:00,2011-01-21 17:36:00,"0","-3",NA,9.5,13,0.1,-3.4,14.9833333333333,7
"SSX","OTJ",57,"W","YAT",2011-01-22 04:00:00,2011-01-22 20:00:00,2011-01-22 08:35:00,2011-01-23 00:40:00,"5","5",NA,16.0833333333333,16,4.58333333333333,4.66666666666667,8.33333333333333,7
"SSX","OTJ",58,"E","SKZ",2011-01-23 03:00:00,2011-01-23 17:00:00,2011-01-23 09:00:00,2011-01-23 19:55:00,"6","3",NA,10.9166666666667,14,6,2.91666666666667,2.48333333333333,5
"SSX","OTJ",58,"E","HKG",2011-01-23 22:00:00,2011-01-24 10:00:00,2011-01-23 22:24:00,2011-01-24 11:18:00,"0","1",NA,12.9,12,0.4,1.3,28.5333333333333,23
"SSX","OTJ",58,"E","KHH",2011-01-25 09:00:00,2011-01-25 21:00:00,2011-01-25 15:50:00,2011-01-26 04:45:00,"7","8",NA,12.9166666666667,12,6.83333333333333,7.75,313.5,324
"SSX","OTJ",58,"E","LGB",2011-02-08 09:00:00,2011-02-12 08:00:00,2011-02-08 06:15:00,2011-02-12 08:45:00,"-3","1",NA,98.5,95,-2.75,0.75,368.016666666667,370
"SSX","OTJ",58,"W","KHH",2011-02-27 18:00:00,2011-02-28 09:00:00,2011-02-27 16:46:00,2011-02-28 02:15:00,"-1","-7",NA,9.48333333333333,15,-1.23333333333333,-6.75,60.9166666666667,59
"SSX","OTJ",58,"W","ZIA",2011-03-02 20:00:00,2011-03-03 14:00:00,2011-03-02 15:10:00,2011-03-03 07:10:00,"-5","-7",NA,16,18,-4.83333333333333,-6.83333333333333,24.4333333333333,18
"SSX","OTJ",58,"W","HKG",2011-03-04 08:00:00,2011-03-04 21:00:00,2011-03-04 07:36:00,2011-03-04 18:06:00,"0","-3",NA,10.5,13,-0.4,-2.9,10.4,7
"SSX","OTJ",58,"W","YAT",2011-03-05 04:00:00,2011-03-05 20:00:00,2011-03-05 04:30:00,2011-03-05 20:15:00,"0","0",NA,15.75,16,0.5,0.25,7.75,7
"SSX","OTJ",59,"E","SKZ",2011-03-06 03:00:00,2011-03-06 17:00:00,2011-03-06 04:00:00,2011-03-06 17:45:00,"1","1",NA,13.75,14,1,0.75,2.65,5
"SSX","OTJ",59,"E","HKG",2011-03-06 22:00:00,2011-03-07 10:00:00,2011-03-06 20:24:00,2011-03-07 07:12:00,"-2","-3",NA,10.8,12,-1.6,-2.8,25.7166666666667,23
"SSX","OTJ",59,"E","KHH",2011-03-08 09:00:00,2011-03-08 21:00:00,2011-03-08 08:55:00,2011-03-08 18:20:00,"0","-3",NA,9.41666666666667,12,-0.0833333333333333,-2.66666666666667,323.916666666667,324
"SSX","OTJ",59,"E","LGB",2011-03-22 09:00:00,2011-03-26 08:00:00,2011-03-22 06:15:00,2011-03-26 08:45:00,"-3","1",NA,98.5,95,-2.75,0.75,368,370
"SSX","OTJ",59,"W","KHH",2011-04-10 18:00:00,2011-04-11 09:00:00,2011-04-10 16:45:00,2011-04-11 06:20:00,"-1","-3",NA,13.5833333333333,15,-1.25,-2.66666666666667,56.1666666666667,59
"SSX","OTJ",59,"W","ZIA",2011-04-13 20:00:00,2011-04-14 06:00:00,2011-04-13 14:30:00,2011-04-14 06:50:00,"-6","0",NA,16.3333333333333,10,-5.5,0.833333333333333,33.1666666666667,26
"SSX","OTJ",59,"W","HKG",2011-04-15 08:00:00,2011-04-15 21:00:00,2011-04-15 16:00:00,2011-04-15 23:42:00,"8","3",NA,7.7,13,8,2.7,5.21666666666667,7
"SSX","OTJ",59,"W","YAT",2011-04-16 04:00:00,2011-04-16 20:00:00,2011-04-16 04:55:00,2011-04-16 20:30:00,"1","1",NA,15.5833333333333,16,0.916666666666667,0.5,21.9166666666667,7
"SSX","OTJ",60,"E","SKZ",2011-04-17 03:00:00,2011-04-17 17:00:00,2011-04-17 18:25:00,2011-04-18 09:40:00,"15","17",NA,15.25,14,15.4166666666667,16.6666666666667,2.63333333333333,6
"SSX","OTJ",60,"E","HKG",2011-04-17 23:00:00,2011-04-18 10:00:00,2011-04-18 12:18:00,2011-04-18 22:06:00,"13","12",NA,9.8,11,13.3,12.1,19.4833333333333,23
"SSX","OTJ",60,"E","KHH",2011-04-19 09:00:00,2011-04-19 21:00:00,2011-04-19 17:35:00,2011-04-20 01:50:00,"9","5",NA,8.25,12,8.58333333333333,4.83333333333333,316.333333333333,324
"SSX","OTJ",60,"E","LGB",2011-05-03 09:00:00,2011-05-07 08:00:00,2011-05-03 06:10:00,2011-05-07 08:40:00,"-3","1",NA,98.5,95,-2.83333333333333,0.666666666666667,368.916666666667,370
"SSX","OTJ",60,"W","KHH",2011-05-22 18:00:00,2011-05-23 09:00:00,2011-05-22 17:35:00,2011-05-23 07:45:00,"0","-1",NA,14.1666666666667,15,-0.416666666666667,-1.25,55.6,59
